transaction_id,timestamp,customer_id,city,product_id,category,price,quantity,total_amount
TXN0000583837,2023-01-01 02:41:00,CUST0013538,Szczecin,PROD004927,Obuwie,112.62,4,450.48
TXN0000538516,2023-01-01 02:58:35,CUST0002192,Lublin,PROD002910,Elektronika,290.1,1,290.1
TXN0000529118,2023-01-01 03:14:38,CUST0011142,Gdansk,PROD000788,Elektronika,334.25,1,334.25
TXN0000533783,2023-01-01 03:53:25,CUST0002800,Wroclaw,PROD004015,Zdrowie,30.3,1,30.3
TXN0000561885,2023-01-01 05:49:30,CUST0019740,Wroclaw,PROD002863,Obuwie,64.04,2,128.08
TXN0000508457,2023-01-01 05:56:43,CUST0015451,Szczecin,PROD001225,Komputery,323.81,1,323.81
TXN0000545336,2023-01-01 06:06:17,CUST0003465,Krakow,PROD004684,Filmy,20.79,6,124.74
TXN0000559039,2023-01-01 06:20:52,CUST0003936,Lubin,PROD004713,Moda_Damska,86.99,3,260.97
TXN0000524585,2023-01-01 06:22:06,CUST0003450,Rybnik,PROD004193,Elektronika,299.24,4,1196.96
TXN0000583477,2023-01-01 06:35:45,CUST0006855,Poznan,PROD003066,Smartfony,426.0,3,1278.0
TXN0000506251,2023-01-01 06:52:18,CUST0006005,Katowice,PROD003351,Moda_Damska,43.01,7,301.07
TXN0000595700,2023-01-01 06:55:18,CUST0014705,Lublin,PROD003220,Elektronika,230.92,2,461.84
TXN0000514015,2023-01-01 07:17:17,CUST0014534,Krakow,PROD001259,Sport,162.36,1,162.36
TXN0000590097,2023-01-01 07:34:55,CUST0000869,Krakow,PROD003210,Gry,101.9,2,203.8
TXN0000557645,2023-01-01 07:40:38,CUST0005136,Siedlce,PROD004510,Zabawki,86.16,1,86.16
TXN0000554567,2023-01-01 07:45:07,CUST0001289,Szczecin,PROD004671,AGD,166.65,1,166.65
TXN0000583175,2023-01-01 08:06:33,CUST0007599,Koszalin,PROD004128,RTV,372.27,2,744.54
TXN0000560480,2023-01-01 08:15:50,CUST0004335,Bydgoszcz,PROD001811,Uroda,47.54,1,47.54
TXN0000548303,2023-01-01 08:17:00,CUST0018178,Gdynia,PROD001187,Artykuly_Spozywcze,40.09,1,40.09
TXN0000581996,2023-01-01 08:28:33,CUST0017890,Lodz,PROD004535,Obuwie,193.77,1,193.77
TXN0000517002,2023-01-01 08:40:32,CUST0000382,Warszawa,PROD002308,Obuwie,151.64,1,151.64
TXN0000563291,2023-01-01 08:46:46,CUST0009521,Warszawa,PROD000505,Elektronika,275.54,4,1102.16
TXN0000500944,2023-01-01 08:49:48,CUST0003735,Lodz,PROD002947,Zdrowie,26.0,2,52.0
TXN0000562830,2023-01-01 08:54:59,CUST0016896,Krakow,PROD003971,Uroda,43.75,1,43.75
TXN0000513080,2023-01-01 09:01:20,CUST0010002,Lublin,PROD001940,Zabawki,66.63,2,133.26
TXN0000511648,2023-01-01 09:03:02,CUST0015932,Sosnowiec,PROD004711,Moda_Meska,86.87,2,173.74
TXN0000568908,2023-01-01 09:18:19,CUST0012663,Wroclaw,PROD004237,Moda_Damska,51.5,2,103.0
TXN0000561689,2023-01-01 09:31:08,CUST0014760,Olsztyn,PROD004118,Artykuly_Spozywcze,27.59,1,27.59
TXN0000547526,2023-01-01 09:32:33,CUST0011200,Rzeszow,PROD003786,RTV,227.04,3,681.12
TXN0000569925,2023-01-01 09:33:06,CUST0000744,Torun,PROD002399,Elektronika,261.78,1,261.78
